Latitud,Longitud
19.0167875,-98.24236366666666
19.016786833333335,-98.2423615
19.016786333333332,-98.24235933333334
19.016785666666667,-98.242357
19.016785,-98.2423545
19.016784333333334,-98.24235183333333
19.016783666666665,-98.24234933333334
19.016782833333334,-98.2423465
19.016782166666665,-98.24234366666667
19.0167815,-98.24234066666666
19.016780666666666,-98.24233766666667
19.01678,-98.24233466666666
19.016779166666666,-98.2423315
19.016778333333335,-98.24232816666667
19.0167775,-98.24232483333333
19.016776666666665,-98.24232133333334
19.016775833333334,-98.24231783333333
19.016775,-98.24231416666667
19.016774,-98.2423105
19.016773166666667,-98.24230666666666
19.016772166666666,-98.24230283333333
19.01677116666667,-98.24229883333334
19.016770166666667,-98.24229466666667
19.016769166666666,-98.24229066666666
19.016768166666665,-98.24228633333334
19.016767166666668,-98.242282
19.016766166666667,-98.24227766666667
19.016765166666666,-98.24227316666666
19.016764,-98.2422685
19.016762833333335,-98.24226383333334
19.016761666666667,-98.24225916666667
19.0167605,-98.2422545
19.0167595,-98.24224966666667
19.016758166666666,-98.24224466666666
19.016756833333332,-98.24223983333333
19.01675566666667,-98.24223466666666
19.016754333333335,-98.2422295
19.016753166666668,-98.24222416666667
19.016751833333334,-98.24221883333334
19.016750333333334,-98.2422135
19.016749,-98.24220816666667
19.016747666666667,-98.24220266666667
19.016746333333334,-98.24219716666667
19.016744833333334,-98.24219166666667
19.0167435,-98.242186
19.016742166666667,-98.24218033333334
19.016740666666667,-98.24217466666667
19.016739166666667,-98.242169
19.016737666666668,-98.24216316666667
19.016736166666668,-98.24215733333334
19.016734833333334,-98.2421515
19.016733333333335,-98.24214566666667
19.016731666666665,-98.24213983333334
19.016730166666665,-98.242134
19.016728666666666,-98.24212816666666
19.016727166666666,-98.24212216666666
19.016725666666666,-98.24211633333333
19.016724166666666,-98.24211033333333
19.0167225,-98.2421045
19.016721,-98.24209866666666
19.0167195,-98.24209266666666
19.016717833333335,-98.24208683333333
19.016716333333335,-98.242081
19.01671483333333,-98.24207516666667
19.016713333333332,-98.24206933333333
19.016711666666666,-98.2420635
19.016710166666666,-98.24205766666667
19.016708666666666,-98.242052
19.016707166666666,-98.24204633333333
19.016705666666667,-98.24204066666667
19.016704166666667,-98.24203516666667
19.016702666666667,-98.24202966666667
19.016701333333334,-98.24202433333333
19.016699833333334,-98.24201916666667
19.016698333333334,-98.24201416666666
19.016697,-98.24200933333333
19.0166955,-98.24200466666667
19.016694,-98.242
19.016692666666668,-98.2419955
19.016691166666668,-98.24199116666666
19.016689333333332,-98.241987
19.016687666666666,-98.241983
19.016686166666666,-98.24197916666667
19.0166845,-98.24197533333333
19.016682666666668,-98.24197166666667
19.016681,-98.24196816666667
19.016679,-98.241965
19.016677,-98.241962
19.016675,-98.24195916666666
19.016673,-98.2419565
19.016670666666666,-98.241954
19.0166685,-98.24195166666667
19.016666,-98.24194933333334
19.016663333333334,-98.24194733333333
19.0166605,-98.24194533333333
19.016657666666667,-98.24194366666667
19.016654666666668,-98.24194216666666
19.016651333333332,-98.24194083333333
19.016648,-98.2419395
19.0166445,-98.24193833333334
19.016640833333334,-98.24193733333334
19.016637,-98.24193666666666
19.016633166666665,-98.241936
19.016629,-98.24193566666666
19.016625,-98.24193533333333
19.016620666666668,-98.24193516666666
19.01661633333333,-98.24193533333333
19.016611833333332,-98.24193566666666
19.016607333333333,-98.241936
19.016602833333334,-98.2419365
19.016598166666668,-98.24193716666667
19.0165935,-98.24193783333334
19.016588666666667,-98.24193866666667
19.016584166666668,-98.2419395
19.0165795,-98.2419405
19.016575166666666,-98.24194183333333
19.016570833333333,-98.241943
19.0165665,-98.24194433333334
19.016562333333333,-98.24194583333333
19.016558166666666,-98.2419475
19.016554333333332,-98.24194933333334
19.016550833333334,-98.2419515
19.01654733333333,-98.2419535
19.016543833333333,-98.24195583333334
19.016540666666668,-98.2419585
19.016537666666668,-98.24196133333334
19.016535,-98.2419645
19.0165325,-98.24196783333333
19.016530333333332,-98.24197116666667
19.016528166666667,-98.2419745
19.0165265,-98.24197833333334
19.016525,-98.24198233333334
19.016523833333334,-98.24198633333333
19.016522833333333,-98.24199033333333
19.016522,-98.24199483333334
19.0165215,-98.241999
19.016521333333333,-98.2420035
19.016521333333333,-98.24200816666666
19.016521333333333,-98.24201283333333
19.016521666666666,-98.2420175
19.016522166666668,-98.24202233333334
19.016522833333333,-98.24202716666667
19.016523833333334,-98.24203216666666
19.016525,-98.242037
19.016526166666665,-98.24204216666666
19.0165275,-98.24204733333333
19.016528833333332,-98.2420525
19.016530333333332,-98.24205766666667
19.01653183333333,-98.242063
19.016533333333335,-98.24206833333334
19.016534833333335,-98.24207383333334
19.0165365,-98.2420795
19.016538,-98.242085
19.0165395,-98.24209083333334
19.016541,-98.2420965
19.0165425,-98.24210233333334
19.016544166666666,-98.24210816666667
19.016545666666666,-98.24211416666667
19.016547166666665,-98.24212016666667
19.016548833333335,-98.24212633333333
19.0165505,-98.24213233333333
19.016552,-98.2421385
19.0165535,-98.24214466666666
19.016555166666667,-98.24215083333333
19.016556666666666,-98.242157
19.016558333333332,-98.242163
19.016559833333332,-98.242169
19.0165615,-98.24217483333334
19.016563,-98.24218066666667
19.0165645,-98.24218616666667
19.016566,-98.24219166666667
19.016567333333334,-98.24219683333334
19.016568666666668,-98.24220183333334
19.01656983333333,-98.2422065
19.016571,-98.242211
19.016572166666666,-98.242215
19.016573166666667,-98.24221883333334
19.016574,-98.24222233333333
19.016574833333333,-98.24222533333334
19.0165755,-98.24222816666666
19.016576166666667,-98.2422305
19.016576666666666,-98.24223266666667
19.016577166666668,-98.2422345
19.016577666666667,-98.24223583333334
19.016577833333333,-98.242237
19.016578,-98.24223783333333
19.016578166666665,-98.24223833333333
19.016578166666665,-98.24223866666667
